% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.138856430e+27 +1.138856430e+27 +1.138856430e+27 +1.138856430e+27 +3.3747e+13 +0.0000e+00 +0.0000e+00
2 +8.043249472e+26 +8.043249472e+26 +8.043249472e+26 +8.043249472e+26 +2.8361e+13 +0.0000e+00 +0.0000e+00
3 +1.665637869e+23 +1.665637869e+23 +1.665637869e+23 +1.665637869e+23 +4.0812e+11 +0.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (3.944800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.914358645e+26 +2.914358645e+26 +2.914358645e+26 +2.914358645e+26 +1.7071e+13 +0.0000e+00 +0.0000e+00
4 +1.465326076e+26 +1.465326076e+26 +1.465326076e+26 +1.465326076e+26 +1.2105e+13 +0.0000e+00 +0.0000e+00
8 +1.301709897e+25 +1.301709897e+25 +1.301709897e+25 +1.301709897e+25 +3.6079e+12 +0.0000e+00 +0.0000e+00
19 +7.435497958e+23 +7.435497958e+23 +7.435497958e+23 +7.435497958e+23 +8.6229e+11 +0.0000e+00 +0.0000e+00
185 +1.655481527e+23 +1.655481527e+23 +1.655481527e+23 +1.655481527e+23 +4.0688e+11 +0.0000e+00 +0.0000e+00
192 +7.598100232e+22 +7.598100232e+22 +7.598100232e+22 +7.598100232e+22 +2.7565e+11 +0.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (-2.471100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.894707231e+26 +4.894707231e+26 +4.894707231e+26 +4.894707231e+26 +2.2124e+13 +0.0000e+00 +0.0000e+00
8 +4.539430613e+25 +4.539430613e+25 +4.539430613e+25 +4.539430613e+25 +6.7375e+12 +0.0000e+00 +0.0000e+00
9 +3.787746536e+25 +3.787746536e+25 +3.787746536e+25 +3.787746536e+25 +6.1545e+12 +0.0000e+00 +0.0000e+00
11 +5.068850081e+24 +5.068850081e+24 +5.068850081e+24 +5.068850081e+24 +2.2514e+12 +0.0000e+00 +0.0000e+00
36 +7.456449802e+23 +7.456449802e+23 +7.456449802e+23 +7.456449802e+23 +8.6351e+11 +0.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (-1.520400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.573098263e+26 +8.573098263e+26 +8.573098263e+26 +8.573098263e+26 +2.9280e+13 +0.0000e+00 +0.0000e+00
3 +1.844935510e+26 +1.844935510e+26 +1.844935510e+26 +1.844935510e+26 +1.3583e+13 +0.0000e+00 +0.0000e+00
21 +1.680209995e+25 +1.680209995e+25 +1.680209995e+25 +1.680209995e+25 +4.0990e+12 +0.0000e+00 +0.0000e+00
53 +2.397917033e+24 +2.397917033e+24 +2.397917033e+24 +2.397917033e+24 +1.5485e+12 +0.0000e+00 +0.0000e+00
59 +7.836935245e+23 +7.836935245e+23 +7.836935245e+23 +7.836935245e+23 +8.8526e+11 +0.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (-2.525000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.527262521e+26 +9.527262521e+26 +9.527262521e+26 +9.527262521e+26 +3.0866e+13 +0.0000e+00 +0.0000e+00
2 +2.336723799e+26 +2.336723799e+26 +2.336723799e+26 +2.336723799e+26 +1.5286e+13 +0.0000e+00 +0.0000e+00
6 +3.760908632e+21 +3.760908632e+21 +3.760908632e+21 +3.760908632e+21 +6.1326e+10 +0.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (2.230000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.093870635e+26 +5.093870635e+26 +5.093870635e+26 +5.093870635e+26 +2.2570e+13 +0.0000e+00 +0.0000e+00
3 +3.903076491e+26 +3.903076491e+26 +3.903076491e+26 +3.903076491e+26 +1.9756e+13 +0.0000e+00 +0.0000e+00
4 +4.691720918e+25 +4.691720918e+25 +4.691720918e+25 +4.691720918e+25 +6.8496e+12 +0.0000e+00 +0.0000e+00
13 +3.196726247e+25 +3.196726247e+25 +3.196726247e+25 +3.196726247e+25 +5.6540e+12 +0.0000e+00 +0.0000e+00
18 +8.290279455e+24 +8.290279455e+24 +8.290279455e+24 +8.290279455e+24 +2.8793e+12 +0.0000e+00 +0.0000e+00
23 +1.156630880e+23 +1.156630880e+23 +1.156630880e+23 +1.156630880e+23 +3.4009e+11 +0.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (-1.308000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.065613901e+26 +5.065613901e+26 +5.065613901e+26 +5.065613901e+26 +2.2507e+13 +0.0000e+00 +0.0000e+00
3 +3.594927304e+25 +3.594927304e+25 +3.594927304e+25 +3.594927304e+25 +5.9958e+12 +0.0000e+00 +0.0000e+00
7 +1.986722170e+25 +1.986722170e+25 +1.986722170e+25 +1.986722170e+25 +4.4573e+12 +0.0000e+00 +0.0000e+00
18 +1.076393866e+25 +1.076393866e+25 +1.076393866e+25 +1.076393866e+25 +3.2808e+12 +0.0000e+00 +0.0000e+00
26 +4.773385646e+22 +4.773385646e+22 +4.773385646e+22 +4.773385646e+22 +2.1848e+11 +0.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (2.671600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.697725478e+25 +8.697725478e+25 +8.697725478e+25 +8.697725478e+25 +9.3262e+12 +0.0000e+00 +0.0000e+00
11 +4.905822941e+25 +4.905822941e+25 +4.905822941e+25 +4.905822941e+25 +7.0042e+12 +0.0000e+00 +0.0000e+00
14 +1.968743301e+25 +1.968743301e+25 +1.968743301e+25 +1.968743301e+25 +4.4371e+12 +0.0000e+00 +0.0000e+00
22 +5.564659020e+23 +5.564659020e+23 +5.564659020e+23 +5.564659020e+23 +7.4597e+11 +0.0000e+00 +0.0000e+00
167 +1.126498715e+23 +1.126498715e+23 +1.126498715e+23 +1.126498715e+23 +3.3563e+11 +0.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.265584870e+25 +5.265584870e+25 +5.265584870e+25 +5.265584870e+25 +7.2564e+12 +0.0000e+00 +0.0000e+00
4 +2.602585716e+25 +2.602585716e+25 +2.602585716e+25 +2.602585716e+25 +5.1016e+12 +0.0000e+00 +0.0000e+00
8 +1.561409539e+25 +1.561409539e+25 +1.561409539e+25 +1.561409539e+25 +3.9515e+12 +0.0000e+00 +0.0000e+00
