% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.708612941e+02 +7.708612941e+02 +8.503412941e+02 +8.503412941e+02 +1.2000e+01 +2.4000e+01
3 +1.478516941e+02 +1.478516941e+02 +2.273316941e+02 +2.273316941e+02 +0.0000e+00 +1.1000e+01
15 +8.391089408e+01 +8.391089408e+01 +1.633908941e+02 +1.633908941e+02 +0.0000e+00 +8.0000e+00
23 +5.128369408e+01 +5.128369408e+01 +1.307636941e+02 +1.307636941e+02 +0.0000e+00 +6.0000e+00
27 +3.797009408e+01 +3.797009408e+01 +1.174500941e+02 +1.174500941e+02 +0.0000e+00 +5.0000e+00
35 +1.734289408e+01 +1.734289408e+01 +9.682289408e+01 +9.682289408e+01 +0.0000e+00 +3.0000e+00
39 +1.002929408e+01 +1.002929408e+01 +8.950929408e+01 +8.950929408e+01 +0.0000e+00 +2.0000e+00
43 +4.715694080e+00 +4.715694080e+00 +8.419569408e+01 +8.419569408e+01 +0.0000e+00 +1.0000e+00
47 +1.402094080e+00 +1.402094080e+00 +8.088209408e+01 +8.088209408e+01 +0.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (3.944800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.720447347e+02 +3.720447347e+02 +7.665247347e+02 +7.665247347e+02 +0.0000e+00 +1.6000e+01
17 +2.369215347e+02 +2.369215347e+02 +6.314015347e+02 +6.314015347e+02 +0.0000e+00 +1.2000e+01
29 +1.565791347e+02 +1.565791347e+02 +5.510591347e+02 +5.510591347e+02 +0.0000e+00 +9.0000e+00
41 +9.423673472e+01 +9.423673472e+01 +4.887167347e+02 +4.887167347e+02 +0.0000e+00 +6.0000e+00
49 +6.267513472e+01 +6.267513472e+01 +4.571551347e+02 +4.571551347e+02 +0.0000e+00 +4.0000e+00
57 +3.911353472e+01 +3.911353472e+01 +4.335935347e+02 +4.335935347e+02 +0.0000e+00 +2.0000e+00
65 +2.355193472e+01 +2.355193472e+01 +4.180319347e+02 +4.180319347e+02 +0.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (-2.471100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.171712333e+03 +1.171712333e+03 +9.246023328e+02 +9.246023328e+02 +2.9000e+01 +1.0000e+01
3 +1.190019328e+02 +1.190019328e+02 -1.281080672e+02 -1.281080672e+02 +1.0000e+00 +1.0000e+01
7 +9.181153280e+01 +9.181153280e+01 -1.552984672e+02 -1.552984672e+02 +0.0000e+00 +9.0000e+00
15 +6.062433280e+01 +6.062433280e+01 -1.864856672e+02 -1.864856672e+02 +0.0000e+00 +7.0000e+00
23 +3.743713280e+01 +3.743713280e+01 -2.096728672e+02 -2.096728672e+02 +0.0000e+00 +5.0000e+00
31 +2.224993280e+01 +2.224993280e+01 -2.248600672e+02 -2.248600672e+02 +0.0000e+00 +3.0000e+00
39 +1.506273280e+01 +1.506273280e+01 -2.320472672e+02 -2.320472672e+02 +0.0000e+00 +1.0000e+00
% function evaluation | noise-free fitness - Fopt (-1.520400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.225019172e+03 +1.225019172e+03 +1.072979172e+03 +1.072979172e+03 +3.0000e+01 +1.9000e+01
2 +1.525119718e+02 +1.525119718e+02 +4.719718400e-01 +4.719718400e-01 +1.2000e+01 +0.0000e+00
7 +8.790877184e+01 +8.790877184e+01 -6.413122816e+01 -6.413122816e+01 +9.0000e+00 +0.0000e+00
15 +5.483997184e+01 +5.483997184e+01 -9.720002816e+01 -9.720002816e+01 +7.0000e+00 +0.0000e+00
23 +2.977117184e+01 +2.977117184e+01 -1.222688282e+02 -1.222688282e+02 +5.0000e+00 +0.0000e+00
27 +2.023677184e+01 +2.023677184e+01 -1.318032282e+02 -1.318032282e+02 +4.0000e+00 +0.0000e+00
31 +1.270237184e+01 +1.270237184e+01 -1.393376282e+02 -1.393376282e+02 +3.0000e+00 +0.0000e+00
35 +7.167971840e+00 +7.167971840e+00 -1.448720282e+02 -1.448720282e+02 +2.0000e+00 +0.0000e+00
39 +3.633571840e+00 +3.633571840e+00 -1.484064282e+02 -1.484064282e+02 +1.0000e+00 +0.0000e+00
43 +2.099171840e+00 +2.099171840e+00 -1.499408282e+02 -1.499408282e+02 +0.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (-2.525000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.132481664e+02 +5.132481664e+02 +4.879981664e+02 +4.879981664e+02 +0.0000e+00 +2.3000e+01
8 +3.751441664e+02 +3.751441664e+02 +3.498941664e+02 +3.498941664e+02 +4.0000e+00 +2.0000e+01
24 +2.491409664e+02 +2.491409664e+02 +2.238909664e+02 +2.238909664e+02 +0.0000e+00 +1.6000e+01
40 +1.422225664e+02 +1.422225664e+02 +1.169725664e+02 +1.169725664e+02 +0.0000e+00 +1.2000e+01
52 +8.303376640e+01 +8.303376640e+01 +5.778376640e+01 +5.778376640e+01 +0.0000e+00 +9.0000e+00
60 +5.357456640e+01 +5.357456640e+01 +2.832456640e+01 +2.832456640e+01 +0.0000e+00 +7.0000e+00
68 +3.211536640e+01 +3.211536640e+01 +6.865366400e+00 +6.865366400e+00 +0.0000e+00 +5.0000e+00
