% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.165082094e+03 +1.165082094e+03 +1.244562094e+03 +1.244562094e+03 +1.8000e+01 +2.8000e+01
2 +3.670468941e+02 +3.670468941e+02 +4.465268941e+02 +4.465268941e+02 +0.0000e+00 +1.8000e+01
26 +2.297924941e+02 +2.297924941e+02 +3.092724941e+02 +3.092724941e+02 +0.0000e+00 +1.4000e+01
42 +1.462276941e+02 +1.462276941e+02 +2.257076941e+02 +2.257076941e+02 +1.0000e+01 +6.0000e+00
54 +8.661169408e+01 +8.661169408e+01 +1.660916941e+02 +1.660916941e+02 +8.0000e+00 +4.0000e+00
60 +6.280369408e+01 +6.280369408e+01 +1.422836941e+02 +1.422836941e+02 +7.0000e+00 +3.0000e+00
72 +2.718769408e+01 +2.718769408e+01 +1.066676941e+02 +1.066676941e+02 +5.0000e+00 +1.0000e+00
78 +1.537969408e+01 +1.537969408e+01 +9.485969408e+01 +9.485969408e+01 +4.0000e+00 +0.0000e+00
84 +8.885294080e+00 +8.885294080e+00 +8.836529408e+01 +8.836529408e+01 +3.0000e+00 +0.0000e+00
90 +4.390894080e+00 +4.390894080e+00 +8.387089408e+01 +8.387089408e+01 +2.0000e+00 +0.0000e+00
96 +1.896494080e+00 +1.896494080e+00 +8.137649408e+01 +8.137649408e+01 +1.0000e+00 +0.0000e+00
102 +1.402094080e+00 +1.402094080e+00 +8.088209408e+01 +8.088209408e+01 +0.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (3.944800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.866751347e+02 +7.866751347e+02 +1.181155135e+03 +1.181155135e+03 +2.4000e+01 +0.0000e+00
4 +3.918463347e+02 +3.918463347e+02 +7.863263347e+02 +7.863263347e+02 +1.5000e+01 +3.0000e+00
28 +2.303167347e+02 +2.303167347e+02 +6.247967347e+02 +6.247967347e+02 +1.1000e+01 +0.0000e+00
46 +1.499263347e+02 +1.499263347e+02 +5.444063347e+02 +5.444063347e+02 +8.0000e+00 +0.0000e+00
64 +8.753593472e+01 +8.753593472e+01 +4.820159347e+02 +4.820159347e+02 +5.0000e+00 +0.0000e+00
76 +5.594233472e+01 +5.594233472e+01 +4.504223347e+02 +4.504223347e+02 +3.0000e+00 +0.0000e+00
88 +3.234873472e+01 +3.234873472e+01 +4.268287347e+02 +4.268287347e+02 +1.0000e+00 +0.0000e+00
94 +2.355193472e+01 +2.355193472e+01 +4.180319347e+02 +4.180319347e+02 +0.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (-2.471100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.022289933e+03 +1.022289933e+03 +7.751799328e+02 +7.751799328e+02 +2.4000e+01 +1.6000e+01
3 +1.773859328e+02 +1.773859328e+02 -6.972406720e+01 -6.972406720e+01 +4.0000e+00 +1.1000e+01
6 +6.085633280e+01 +6.085633280e+01 -1.862536672e+02 -1.862536672e+02 +4.0000e+00 +0.0000e+00
18 +3.366273280e+01 +3.366273280e+01 -2.134472672e+02 -2.134472672e+02 +2.0000e+00 +0.0000e+00
24 +2.306593280e+01 +2.306593280e+01 -2.240440672e+02 -2.240440672e+02 +1.0000e+00 +0.0000e+00
30 +1.446913280e+01 +1.446913280e+01 -2.326408672e+02 -2.326408672e+02 +0.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (-1.520400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.166591718e+02 +8.166591718e+02 +6.646191718e+02 +6.646191718e+02 +0.0000e+00 +3.0000e+01
3 +2.440367718e+02 +2.440367718e+02 +9.199677184e+01 +9.199677184e+01 +9.0000e+00 +1.4000e+01
18 +1.340751718e+02 +1.340751718e+02 -1.796482816e+01 -1.796482816e+01 +0.0000e+00 +1.3000e+01
30 +9.177117184e+01 +9.177117184e+01 -6.026882816e+01 -6.026882816e+01 +0.0000e+00 +1.1000e+01
39 +5.391837184e+01 +5.391837184e+01 -9.812162816e+01 -9.812162816e+01 +3.0000e+00 +8.0000e+00
45 +3.623197184e+01 +3.623197184e+01 -1.158080282e+02 -1.158080282e+02 +2.0000e+00 +7.0000e+00
51 +2.254557184e+01 +2.254557184e+01 -1.294944282e+02 -1.294944282e+02 +1.0000e+00 +6.0000e+00
57 +1.285917184e+01 +1.285917184e+01 -1.391808282e+02 -1.391808282e+02 +0.0000e+00 +5.0000e+00
63 +6.707171840e+00 +6.707171840e+00 -1.453328282e+02 -1.453328282e+02 +0.0000e+00 +4.0000e+00
69 +2.555171840e+00 +2.555171840e+00 -1.494848282e+02 -1.494848282e+02 +0.0000e+00 +3.0000e+00
75 +4.031718400e-01 +4.031718400e-01 -1.516368282e+02 -1.516368282e+02 +0.0000e+00 +2.0000e+00
81 +2.511718400e-01 +2.511718400e-01 -1.517888282e+02 -1.517888282e+02 +0.0000e+00 +1.0000e+00
% function evaluation | noise-free fitness - Fopt (-2.525000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.089985664e+02 +3.089985664e+02 +2.837485664e+02 +2.837485664e+02 +2.0000e+01 +7.0000e+00
2 +7.072176640e+01 +7.072176640e+01 +4.547176640e+01 +4.547176640e+01 +1.2000e+01 +0.0000e+00
3 +5.461776640e+01 +5.461776640e+01 +2.936776640e+01 +2.936776640e+01 +3.0000e+00 +8.0000e+00
15 +3.561616640e+01 +3.561616640e+01 +1.036616640e+01 +1.036616640e+01 +1.0000e+00 +6.0000e+00
26 +1.963696640e+01 +1.963696640e+01 -5.613033600e+00 -5.613033600e+00 +8.0000e+00 +0.0000e+00
32 +1.186576640e+01 +1.186576640e+01 -1.338423360e+01 -1.338423360e+01 +7.0000e+00 +0.0000e+00
38 +6.094566400e+00 +6.094566400e+00 -1.915543360e+01 -1.915543360e+01 +6.0000e+00 +0.0000e+00
44 +2.323366400e+00 +2.323366400e+00 -2.292663360e+01 -2.292663360e+01 +5.0000e+00 +0.0000e+00
50 +5.521664000e-01 +5.521664000e-01 -2.469783360e+01 -2.469783360e+01 +4.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (2.230000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.891584256e+02 +1.891584256e+02 +1.913884256e+02 +1.913884256e+02 +1.4000e+01 +7.0000e+00
7 +1.522848256e+02 +1.522848256e+02 +1.545148256e+02 +1.545148256e+02 +1.3000e+01 +6.0000e+00
19 +9.053762560e+01 +9.053762560e+01 +9.276762560e+01 +9.276762560e+01 +1.1000e+01 +4.0000e+00
31 +4.479042560e+01 +4.479042560e+01 +4.702042560e+01 +4.702042560e+01 +9.0000e+00 +2.0000e+00
37 +2.791682560e+01 +2.791682560e+01 +3.014682560e+01 +3.014682560e+01 +8.0000e+00 +1.0000e+00
43 +1.504322560e+01 +1.504322560e+01 +1.727322560e+01 +1.727322560e+01 +7.0000e+00 +0.0000e+00
49 +9.880025600e+00 +9.880025600e+00 +1.211002560e+01 +1.211002560e+01 +6.0000e+00 +0.0000e+00
61 +5.553625600e+00 +5.553625600e+00 +7.783625600e+00 +7.783625600e+00 +4.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (-1.308000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
