% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.221095152e+27 +1.221095152e+27 +1.221095152e+27 +1.221095152e+27
2 +1.067200186e+26 +1.067200186e+26 +1.067200186e+26 +1.067200186e+26
4 +6.358215357e+25 +6.358215357e+25 +6.358215357e+25 +6.358215357e+25
7 +3.646610192e+25 +3.646610192e+25 +3.646610192e+25 +3.646610192e+25
15 +2.525638339e+24 +2.525638339e+24 +2.525638339e+24 +2.525638339e+24
35 +1.246823082e+23 +1.246823082e+23 +1.246823082e+23 +1.246823082e+23
167 +8.867268515e+22 +8.867268515e+22 +8.867268515e+22 +8.867268515e+22
% function evaluation | noise-free fitness - Fopt (3.944800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.601483488e+26 +2.601483488e+26 +2.601483488e+26 +2.601483488e+26
3 +2.134393685e+26 +2.134393685e+26 +2.134393685e+26 +2.134393685e+26
5 +1.039223070e+26 +1.039223070e+26 +1.039223070e+26 +1.039223070e+26
11 +2.064472853e+25 +2.064472853e+25 +2.064472853e+25 +2.064472853e+25
31 +3.092588205e+22 +3.092588205e+22 +3.092588205e+22 +3.092588205e+22
% function evaluation | noise-free fitness - Fopt (-2.471100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.229560434e+26 +3.229560434e+26 +3.229560434e+26 +3.229560434e+26
5 +9.868305925e+25 +9.868305925e+25 +9.868305925e+25 +9.868305925e+25
8 +2.825265455e+25 +2.825265455e+25 +2.825265455e+25 +2.825265455e+25
19 +2.148411727e+25 +2.148411727e+25 +2.148411727e+25 +2.148411727e+25
67 +5.569126693e+23 +5.569126693e+23 +5.569126693e+23 +5.569126693e+23
72 +3.869844525e+23 +3.869844525e+23 +3.869844525e+23 +3.869844525e+23
242 +7.476547357e+22 +7.476547357e+22 +7.476547357e+22 +7.476547357e+22
% function evaluation | noise-free fitness - Fopt (-1.520400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.198632382e+26 +2.198632382e+26 +2.198632382e+26 +2.198632382e+26
8 +1.074021686e+26 +1.074021686e+26 +1.074021686e+26 +1.074021686e+26
10 +9.524656327e+25 +9.524656327e+25 +9.524656327e+25 +9.524656327e+25
12 +9.336747135e+23 +9.336747135e+23 +9.336747135e+23 +9.336747135e+23
31 +2.216145326e+23 +2.216145326e+23 +2.216145326e+23 +2.216145326e+23
103 +1.374948370e+23 +1.374948370e+23 +1.374948370e+23 +1.374948370e+23
206 +2.441734916e+19 +2.441734916e+19 +2.441734916e+19 +2.441734916e+19
% function evaluation | noise-free fitness - Fopt (-2.525000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.379646878e+23 +9.379646878e+23 +9.379646878e+23 +9.379646878e+23
18 +3.289004319e+23 +3.289004319e+23 +3.289004319e+23 +3.289004319e+23
300 +1.571850587e+23 +1.571850587e+23 +1.571850587e+23 +1.571850587e+23
% function evaluation | noise-free fitness - Fopt (2.230000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.990738680e+26 +6.990738680e+26 +6.990738680e+26 +6.990738680e+26
2 +4.753483428e+26 +4.753483428e+26 +4.753483428e+26 +4.753483428e+26
4 +1.254672642e+26 +1.254672642e+26 +1.254672642e+26 +1.254672642e+26
10 +4.082240837e+24 +4.082240837e+24 +4.082240837e+24 +4.082240837e+24
11 +1.788929742e+23 +1.788929742e+23 +1.788929742e+23 +1.788929742e+23
30 +2.666201293e+22 +2.666201293e+22 +2.666201293e+22 +2.666201293e+22
350 +2.293316822e+22 +2.293316822e+22 +2.293316822e+22 +2.293316822e+22
% function evaluation | noise-free fitness - Fopt (-1.308000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.203724382e+26 +1.203724382e+26 +1.203724382e+26 +1.203724382e+26
3 +9.606324193e+25 +9.606324193e+25 +9.606324193e+25 +9.606324193e+25
13 +1.964435518e+25 +1.964435518e+25 +1.964435518e+25 +1.964435518e+25
40 +1.977803376e+24 +1.977803376e+24 +1.977803376e+24 +1.977803376e+24
61 +7.216822234e+23 +7.216822234e+23 +7.216822234e+23 +7.216822234e+23
69 +5.375893753e+22 +5.375893753e+22 +5.375893753e+22 +5.375893753e+22
168 +3.942999187e+21 +3.942999187e+21 +3.942999187e+21 +3.942999187e+21
% function evaluation | noise-free fitness - Fopt (2.671600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.176986535e+26 +1.176986535e+26 +1.176986535e+26 +1.176986535e+26
2 +3.402545359e+25 +3.402545359e+25 +3.402545359e+25 +3.402545359e+25
13 +2.473827137e+24 +2.473827137e+24 +2.473827137e+24 +2.473827137e+24
141 +2.920770906e+23 +2.920770906e+23 +2.920770906e+23 +2.920770906e+23
329 +1.011752809e+23 +1.011752809e+23 +1.011752809e+23 +1.011752809e+23
% function evaluation | noise-free fitness - Fopt (3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.769267399e+26 +2.769267399e+26 +2.769267399e+26 +2.769267399e+26
4 +2.115103167e+25 +2.115103167e+25 +2.115103167e+25 +2.115103167e+25
22 +4.943287150e+21 +4.943287150e+21 +4.943287150e+21 +4.943287150e+21
% function evaluation | noise-free fitness - Fopt (9.478000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.214053576e+24 +6.214053576e+24 +6.214053576e+24 +6.214053576e+24
94 +2.216520924e+23 +2.216520924e+23 +2.216520924e+23 +2.216520924e+23
111 +2.012037128e+22 +2.012037128e+22 +2.012037128e+22 +2.012037128e+22
160 +8.374737883e+21 +8.374737883e+21 +8.374737883e+21 +8.374737883e+21
% function evaluation | noise-free fitness - Fopt (2.339200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.061006847e+26 +6.061006847e+26 +6.061006847e+26 +6.061006847e+26
2 +1.312359645e+26 +1.312359645e+26 +1.312359645e+26 +1.312359645e+26
5 +4.881544947e+25 +4.881544947e+25 +4.881544947e+25 +4.881544947e+25
12 +3.508285922e+25 +3.508285922e+25 +3.508285922e+25 +3.508285922e+25
22 +7.678657406e+24 +7.678657406e+24 +7.678657406e+24 +7.678657406e+24
111 +3.186461427e+24 +3.186461427e+24 +3.186461427e+24 +3.186461427e+24
125 +3.548520788e+23 +3.548520788e+23 +3.548520788e+23 +3.548520788e+23
331 +2.761253812e+22 +2.761253812e+22 +2.761253812e+22 +2.761253812e+22
395 +1.894893183e+22 +1.894893183e+22 +1.894893183e+22 +1.894893183e+22
% function evaluation | noise-free fitness - Fopt (-6.092000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.287826880e+26 +9.287826880e+26 +9.287826880e+26 +9.287826880e+26
2 +1.872156075e+26 +1.872156075e+26 +1.872156075e+26 +1.872156075e+26
5 +1.057290503e+26 +1.057290503e+26 +1.057290503e+26 +1.057290503e+26
8 +5.296682861e+25 +5.296682861e+25 +5.296682861e+25 +5.296682861e+25
22 +4.444466765e+21 +4.444466765e+21 +4.444466765e+21 +4.444466765e+21
72 +3.237347631e+21 +3.237347631e+21 +3.237347631e+21 +3.237347631e+21
% function evaluation | noise-free fitness - Fopt (-1.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.722348974e+24 +6.722348974e+24 +6.722348974e+24 +6.722348974e+24
52 +2.185240584e+24 +2.185240584e+24 +2.185240584e+24 +2.185240584e+24
85 +1.250718042e+23 +1.250718042e+23 +1.250718042e+23 +1.250718042e+23
% function evaluation | noise-free fitness - Fopt (1.344700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.882153826e+24 +5.882153826e+24 +5.882153826e+24 +5.882153826e+24
82 +1.742002362e+24 +1.742002362e+24 +1.742002362e+24 +1.742002362e+24
114 +5.218952921e+23 +5.218952921e+23 +5.218952921e+23 +5.218952921e+23
173 +2.504064460e+23 +2.504064460e+23 +2.504064460e+23 +2.504064460e+23
311 +6.697355004e+22 +6.697355004e+22 +6.697355004e+22 +6.697355004e+22
% function evaluation | noise-free fitness - Fopt (4.453500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.116229707e+27 +1.116229707e+27 +1.116229707e+27 +1.116229707e+27
2 +4.963185830e+26 +4.963185830e+26 +4.963185830e+26 +4.963185830e+26
4 +3.892973771e+26 +3.892973771e+26 +3.892973771e+26 +3.892973771e+26
7 +9.562889854e+25 +9.562889854e+25 +9.562889854e+25 +9.562889854e+25
8 +1.439299350e+25 +1.439299350e+25 +1.439299350e+25 +1.439299350e+25
15 +2.332619956e+24 +2.332619956e+24 +2.332619956e+24 +2.332619956e+24
30 +1.275208178e+23 +1.275208178e+23 +1.275208178e+23 +1.275208178e+23
309 +4.271708379e+22 +4.271708379e+22 +4.271708379e+22 +4.271708379e+22
