% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.183464893e+26 +4.183464893e+26 +4.183464893e+26 +4.183464893e+26
5 +2.557471697e+26 +2.557471697e+26 +2.557471697e+26 +2.557471697e+26
7 +1.136152062e+26 +1.136152062e+26 +1.136152062e+26 +1.136152062e+26
9 +2.604569627e+25 +2.604569627e+25 +2.604569627e+25 +2.604569627e+25
18 +1.380658512e+25 +1.380658512e+25 +1.380658512e+25 +1.380658512e+25
48 +1.222903484e+24 +1.222903484e+24 +1.222903484e+24 +1.222903484e+24
133 +3.234266615e+23 +3.234266615e+23 +3.234266615e+23 +3.234266615e+23
377 +3.034765976e+21 +3.034765976e+21 +3.034765976e+21 +3.034765976e+21
% function evaluation | noise-free fitness - Fopt (3.944800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.104102510e+27 +1.104102510e+27 +1.104102510e+27 +1.104102510e+27
2 +8.770665148e+25 +8.770665148e+25 +8.770665148e+25 +8.770665148e+25
8 +1.813759817e+25 +1.813759817e+25 +1.813759817e+25 +1.813759817e+25
12 +6.325773936e+23 +6.325773936e+23 +6.325773936e+23 +6.325773936e+23
105 +8.119190135e+22 +8.119190135e+22 +8.119190135e+22 +8.119190135e+22
215 +7.098226946e+21 +7.098226946e+21 +7.098226946e+21 +7.098226946e+21
% function evaluation | noise-free fitness - Fopt (-2.471100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.128665658e+27 +1.128665658e+27 +1.128665658e+27 +1.128665658e+27
2 +4.129933558e+26 +4.129933558e+26 +4.129933558e+26 +4.129933558e+26
5 +2.708406531e+26 +2.708406531e+26 +2.708406531e+26 +2.708406531e+26
6 +2.156156071e+26 +2.156156071e+26 +2.156156071e+26 +2.156156071e+26
8 +2.649933337e+25 +2.649933337e+25 +2.649933337e+25 +2.649933337e+25
16 +2.270940548e+24 +2.270940548e+24 +2.270940548e+24 +2.270940548e+24
25 +6.801316717e+23 +6.801316717e+23 +6.801316717e+23 +6.801316717e+23
87 +7.710598051e+22 +7.710598051e+22 +7.710598051e+22 +7.710598051e+22
276 +1.501325284e+21 +1.501325284e+21 +1.501325284e+21 +1.501325284e+21
368 +4.442157848e+19 +4.442157848e+19 +4.442157848e+19 +4.442157848e+19
% function evaluation | noise-free fitness - Fopt (-1.520400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.385893420e+26 +9.385893420e+26 +9.385893420e+26 +9.385893420e+26
2 +1.613123154e+25 +1.613123154e+25 +1.613123154e+25 +1.613123154e+25
33 +4.714954744e+24 +4.714954744e+24 +4.714954744e+24 +4.714954744e+24
42 +1.470305604e+24 +1.470305604e+24 +1.470305604e+24 +1.470305604e+24
69 +5.011028025e+23 +5.011028025e+23 +5.011028025e+23 +5.011028025e+23
115 +5.836680308e+21 +5.836680308e+21 +5.836680308e+21 +5.836680308e+21
248 +8.902058307e+19 +8.902058307e+19 +8.902058307e+19 +8.902058307e+19
% function evaluation | noise-free fitness - Fopt (-2.525000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.298879911e+26 +4.298879911e+26 +4.298879911e+26 +4.298879911e+26
2 +3.552096851e+26 +3.552096851e+26 +3.552096851e+26 +3.552096851e+26
6 +1.687351718e+26 +1.687351718e+26 +1.687351718e+26 +1.687351718e+26
12 +5.941208020e+25 +5.941208020e+25 +5.941208020e+25 +5.941208020e+25
19 +5.961660719e+24 +5.961660719e+24 +5.961660719e+24 +5.961660719e+24
40 +2.336620868e+24 +2.336620868e+24 +2.336620868e+24 +2.336620868e+24
64 +3.237351328e+23 +3.237351328e+23 +3.237351328e+23 +3.237351328e+23
82 +1.912836790e+23 +1.912836790e+23 +1.912836790e+23 +1.912836790e+23
240 +8.555743193e+22 +8.555743193e+22 +8.555743193e+22 +8.555743193e+22
% function evaluation | noise-free fitness - Fopt (2.230000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.173475452e+27 +1.173475452e+27 +1.173475452e+27 +1.173475452e+27
3 +3.871361132e+24 +3.871361132e+24 +3.871361132e+24 +3.871361132e+24
30 +3.574575129e+22 +3.574575129e+22 +3.574575129e+22 +3.574575129e+22
387 +3.541806343e+21 +3.541806343e+21 +3.541806343e+21 +3.541806343e+21
% function evaluation | noise-free fitness - Fopt (-1.308000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.394940775e+26 +8.394940775e+26 +8.394940775e+26 +8.394940775e+26
3 +2.620970079e+26 +2.620970079e+26 +2.620970079e+26 +2.620970079e+26
6 +1.426467523e+26 +1.426467523e+26 +1.426467523e+26 +1.426467523e+26
10 +2.492105008e+24 +2.492105008e+24 +2.492105008e+24 +2.492105008e+24
177 +1.258620971e+23 +1.258620971e+23 +1.258620971e+23 +1.258620971e+23
