% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.859977343e+26 +3.859977343e+26 +3.859977343e+26 +3.859977343e+26
2 +1.198430441e+26 +1.198430441e+26 +1.198430441e+26 +1.198430441e+26
4 +3.983789407e+25 +3.983789407e+25 +3.983789407e+25 +3.983789407e+25
20 +7.907234849e+24 +7.907234849e+24 +7.907234849e+24 +7.907234849e+24
79 +6.197714459e+23 +6.197714459e+23 +6.197714459e+23 +6.197714459e+23
95 +4.277392885e+22 +4.277392885e+22 +4.277392885e+22 +4.277392885e+22
% function evaluation | noise-free fitness - Fopt (3.944800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.615431100e+26 +4.615431100e+26 +4.615431100e+26 +4.615431100e+26
9 +2.070675686e+26 +2.070675686e+26 +2.070675686e+26 +2.070675686e+26
10 +1.398846856e+26 +1.398846856e+26 +1.398846856e+26 +1.398846856e+26
13 +2.734309395e+24 +2.734309395e+24 +2.734309395e+24 +2.734309395e+24
43 +1.876986945e+22 +1.876986945e+22 +1.876986945e+22 +1.876986945e+22
239 +1.486062530e+22 +1.486062530e+22 +1.486062530e+22 +1.486062530e+22
% function evaluation | noise-free fitness - Fopt (-2.471100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.485150710e+26 +6.485150710e+26 +6.485150710e+26 +6.485150710e+26
2 +9.821324513e+25 +9.821324513e+25 +9.821324513e+25 +9.821324513e+25
5 +3.888845345e+25 +3.888845345e+25 +3.888845345e+25 +3.888845345e+25
25 +8.827579557e+24 +8.827579557e+24 +8.827579557e+24 +8.827579557e+24
58 +2.517087097e+21 +2.517087097e+21 +2.517087097e+21 +2.517087097e+21
% function evaluation | noise-free fitness - Fopt (-1.520400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.251678954e+26 +8.251678954e+26 +8.251678954e+26 +8.251678954e+26
2 +1.038218857e+26 +1.038218857e+26 +1.038218857e+26 +1.038218857e+26
6 +3.597468186e+24 +3.597468186e+24 +3.597468186e+24 +3.597468186e+24
7 +1.323503910e+24 +1.323503910e+24 +1.323503910e+24 +1.323503910e+24
12 +6.409780981e+23 +6.409780981e+23 +6.409780981e+23 +6.409780981e+23
306 +5.869775042e+21 +5.869775042e+21 +5.869775042e+21 +5.869775042e+21
% function evaluation | noise-free fitness - Fopt (-2.525000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.598933164e+26 +4.598933164e+26 +4.598933164e+26 +4.598933164e+26
2 +2.315271332e+26 +2.315271332e+26 +2.315271332e+26 +2.315271332e+26
4 +1.328143031e+25 +1.328143031e+25 +1.328143031e+25 +1.328143031e+25
36 +6.027025213e+24 +6.027025213e+24 +6.027025213e+24 +6.027025213e+24
165 +1.894250744e+24 +1.894250744e+24 +1.894250744e+24 +1.894250744e+24
% function evaluation | noise-free fitness - Fopt (2.230000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.206911496e+27 +1.206911496e+27 +1.206911496e+27 +1.206911496e+27
2 +2.570520428e+26 +2.570520428e+26 +2.570520428e+26 +2.570520428e+26
3 +2.358401144e+26 +2.358401144e+26 +2.358401144e+26 +2.358401144e+26
7 +6.022537115e+25 +6.022537115e+25 +6.022537115e+25 +6.022537115e+25
20 +3.061213677e+23 +3.061213677e+23 +3.061213677e+23 +3.061213677e+23
283 +5.566674816e+22 +5.566674816e+22 +5.566674816e+22 +5.566674816e+22
% function evaluation | noise-free fitness - Fopt (-1.308000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.161433903e+26 +5.161433903e+26 +5.161433903e+26 +5.161433903e+26
4 +1.366656424e+26 +1.366656424e+26 +1.366656424e+26 +1.366656424e+26
10 +1.774057876e+25 +1.774057876e+25 +1.774057876e+25 +1.774057876e+25
29 +1.547532152e+25 +1.547532152e+25 +1.547532152e+25 +1.547532152e+25
38 +3.473962389e+24 +3.473962389e+24 +3.473962389e+24 +3.473962389e+24
39 +1.467848361e+24 +1.467848361e+24 +1.467848361e+24 +1.467848361e+24
194 +3.147491675e+22 +3.147491675e+22 +3.147491675e+22 +3.147491675e+22
% function evaluation | noise-free fitness - Fopt (2.671600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.738867485e+25 +1.738867485e+25 +1.738867485e+25 +1.738867485e+25
19 +1.554320826e+25 +1.554320826e+25 +1.554320826e+25 +1.554320826e+25
22 +6.660366789e+22 +6.660366789e+22 +6.660366789e+22 +6.660366789e+22
24 +4.690846632e+22 +4.690846632e+22 +4.690846632e+22 +4.690846632e+22
