% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.036980776e+03 +2.036980776e+03 +2.116460776e+03 +2.116460776e+03 +2.2000e+01 +1.5000e+01 +1.6000e+01 +2.1000e+01 +2.3000e+01
2 +8.860255757e+02 +8.860255757e+02 +9.655055757e+02 +9.655055757e+02 +1.3000e+01 +1.7000e+01 +2.0000e+00 +1.5000e+01 +1.2000e+01
32 +5.631791757e+02 +5.631791757e+02 +6.426591757e+02 +6.426591757e+02 +1.0000e+01 +1.4000e+01 +0.0000e+00 +1.2000e+01 +9.0000e+00
52 +3.925455757e+02 +3.925455757e+02 +4.720255757e+02 +4.720255757e+02 +8.0000e+00 +1.2000e+01 +0.0000e+00 +1.0000e+01 +7.0000e+00
82 +1.965951757e+02 +1.965951757e+02 +2.760751757e+02 +2.760751757e+02 +5.0000e+00 +9.0000e+00 +0.0000e+00 +7.0000e+00 +4.0000e+00
112 +1.052719757e+02 +1.052719757e+02 +1.847519757e+02 +1.847519757e+02 +2.0000e+00 +8.0000e+00 +0.0000e+00 +4.0000e+00 +1.0000e+00
122 +5.903997568e+01 +5.903997568e+01 +1.385199757e+02 +1.385199757e+02 +7.0000e+00 +1.0000e+00 +0.0000e+00 +3.0000e+00 +0.0000e+00
142 +3.244317568e+01 +3.244317568e+01 +1.119231757e+02 +1.119231757e+02 +5.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e+00 +0.0000e+00
172 +1.581277568e+01 +1.581277568e+01 +9.529277568e+01 +9.529277568e+01 +2.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (3.944800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.590726916e+03 +2.590726916e+03 +2.985206916e+03 +2.985206916e+03 +1.1000e+01 +2.5000e+01 +1.9000e+01 +2.6000e+01 +2.5000e+01
2 +1.609237316e+03 +1.609237316e+03 +2.003717316e+03 +2.003717316e+03 +1.5000e+01 +1.5000e+01 +8.0000e+00 +3.0000e+00 +2.9000e+01
4 +8.443237165e+02 +8.443237165e+02 +1.238803716e+03 +1.238803716e+03 +7.0000e+00 +1.5000e+01 +0.0000e+00 +2.3000e+01 +6.0000e+00
25 +5.462501165e+02 +5.462501165e+02 +9.407301165e+02 +9.407301165e+02 +1.0000e+00 +7.0000e+00 +9.0000e+00 +4.0000e+00 +1.7000e+01
45 +3.978053165e+02 +3.978053165e+02 +7.922853165e+02 +7.922853165e+02 +4.0000e+00 +1.0000e+00 +7.0000e+00 +2.0000e+00 +1.5000e+01
75 +2.305813165e+02 +2.305813165e+02 +6.250613165e+02 +6.250613165e+02 +0.0000e+00 +1.0000e+00 +4.0000e+00 +0.0000e+00 +1.2000e+01
95 +1.560277165e+02 +1.560277165e+02 +5.505077165e+02 +5.505077165e+02 +0.0000e+00 +0.0000e+00 +2.0000e+00 +0.0000e+00 +1.0000e+01
125 +9.097331648e+01 +9.097331648e+01 +4.854533165e+02 +4.854533165e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +7.0000e+00
146 +5.551251648e+01 +5.551251648e+01 +4.499925165e+02 +4.499925165e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +8.0000e+00 +0.0000e+00
168 +3.885011648e+01 +3.885011648e+01 +4.333301165e+02 +4.333301165e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +3.0000e+00 +1.0000e+00
% function evaluation | noise-free fitness - Fopt (-2.471100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.222159288e+03 +3.222159288e+03 +2.975049288e+03 +2.975049288e+03 +2.6000e+01 +2.4000e+01 +1.0000e+00 +3.0000e+01 +2.2000e+01
2 +2.237490488e+03 +2.237490488e+03 +1.990380488e+03 +1.990380488e+03 +2.8000e+01 +2.5000e+01 +0.0000e+00 +1.2000e+01 +1.6000e+01
8 +1.485495288e+03 +1.485495288e+03 +1.238385288e+03 +1.238385288e+03 +1.0000e+00 +8.0000e+00 +1.9000e+01 +2.8000e+01 +0.0000e+00
9 +8.159592883e+02 +8.159592883e+02 +5.688492883e+02 +5.688492883e+02 +0.0000e+00 +2.1000e+01 +1.0000e+00 +1.5000e+01 +1.0000e+00
29 +5.538424883e+02 +5.538424883e+02 +3.067324883e+02 +3.067324883e+02 +3.0000e+00 +1.5000e+01 +0.0000e+00 +1.3000e+01 +0.0000e+00
59 +3.511240883e+02 +3.511240883e+02 +1.040140883e+02 +1.040140883e+02 +0.0000e+00 +1.2000e+01 +0.0000e+00 +1.0000e+01 +0.0000e+00
89 +2.050248883e+02 +2.050248883e+02 -4.208511168e+01 -4.208511168e+01 +5.0000e+00 +2.0000e+00 +0.0000e+00 +7.0000e+00 +0.0000e+00
99 +1.414424883e+02 +1.414424883e+02 -1.056675117e+02 -1.056675117e+02 +1.0000e+00 +4.0000e+00 +0.0000e+00 +6.0000e+00 +0.0000e+00
129 +6.991768832e+01 +6.991768832e+01 -1.771923117e+02 -1.771923117e+02 +0.0000e+00 +1.0000e+00 +0.0000e+00 +3.0000e+00 +0.0000e+00
139 +5.694168832e+01 +5.694168832e+01 -1.901683117e+02 -1.901683117e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +2.0000e+00 +0.0000e+00
159 +3.817688832e+01 +3.817688832e+01 -2.089331117e+02 -2.089331117e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (-1.520400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.095512646e+03 +1.095512646e+03 +9.434726458e+02 +9.434726458e+02 +1.7000e+01 +1.2000e+01 +1.9000e+01 +2.0000e+00 +1.5000e+01
2 +5.316822458e+02 +5.316822458e+02 +3.796422458e+02 +3.796422458e+02 +5.0000e+00 +1.9000e+01 +9.0000e+00 +8.0000e+00 +0.0000e+00
22 +3.193270458e+02 +3.193270458e+02 +1.672870458e+02 +1.672870458e+02 +7.0000e+00 +1.3000e+01 +7.0000e+00 +6.0000e+00 +0.0000e+00
52 +1.807942458e+02 +1.807942458e+02 +2.875424576e+01 +2.875424576e+01 +1.0000e+01 +4.0000e+00 +4.0000e+00 +3.0000e+00 +0.0000e+00
62 +1.235574458e+02 +1.235574458e+02 -2.848255424e+01 -2.848255424e+01 +3.0000e+00 +9.0000e+00 +3.0000e+00 +2.0000e+00 +0.0000e+00
82 +8.582464576e+01 +8.582464576e+01 -6.621535424e+01 -6.621535424e+01 +1.0000e+00 +8.0000e+00 +1.0000e+00 +0.0000e+00 +0.0000e+00
102 +4.390144576e+01 +4.390144576e+01 -1.081385542e+02 -1.081385542e+02 +2.0000e+00 +4.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
122 +3.252864576e+01 +3.252864576e+01 -1.195113542e+02 -1.195113542e+02 +0.0000e+00 +2.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
219 +2.385024576e+01 +2.385024576e+01 -1.281897542e+02 -1.281897542e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +4.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (-2.525000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.682567751e+03 +1.682567751e+03 +1.657317751e+03 +1.657317751e+03 +2.8000e+01 +1.5000e+01 +2.7000e+01 +6.0000e+00 +6.0000e+00
3 +2.680301510e+02 +2.680301510e+02 +2.427801510e+02 +2.427801510e+02 +1.3000e+01 +1.0000e+01 +6.0000e+00 +0.0000e+00 +9.0000e+00
13 +2.082797510e+02 +2.082797510e+02 +1.830297510e+02 +1.830297510e+02 +1.2000e+01 +9.0000e+00 +5.0000e+00 +0.0000e+00 +8.0000e+00
33 +1.446125510e+02 +1.446125510e+02 +1.193625510e+02 +1.193625510e+02 +6.0000e+00 +1.1000e+01 +3.0000e+00 +0.0000e+00 +6.0000e+00
43 +7.907015104e+01 +7.907015104e+01 +5.382015104e+01 +5.382015104e+01 +1.0000e+01 +5.0000e+00 +2.0000e+00 +0.0000e+00 +5.0000e+00
53 +5.131975104e+01 +5.131975104e+01 +2.606975104e+01 +2.606975104e+01 +9.0000e+00 +4.0000e+00 +1.0000e+00 +0.0000e+00 +4.0000e+00
73 +2.166215104e+01 +2.166215104e+01 -3.587848960e+00 -3.587848960e+00 +7.0000e+00 +2.0000e+00 +0.0000e+00 +0.0000e+00 +2.0000e+00
% function evaluation | noise-free fitness - Fopt (2.230000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.942566016e+02 +8.942566016e+02 +8.964866016e+02 +8.964866016e+02 +9.0000e+00 +1.2000e+01 +1.9000e+01 +4.0000e+00 +2.0000e+01
8 +2.444070016e+02 +2.444070016e+02 +2.466370016e+02 +2.466370016e+02 +8.0000e+00 +2.0000e+00 +0.0000e+00 +0.0000e+00 +1.8000e+01
38 +1.430470016e+02 +1.430470016e+02 +1.452770016e+02 +1.452770016e+02 +4.0000e+00 +1.0000e+00 +0.0000e+00 +0.0000e+00 +1.5000e+01
58 +9.967900160e+01 +9.967900160e+01 +1.019090016e+02 +1.019090016e+02 +2.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.3000e+01
98 +5.269020160e+01 +5.269020160e+01 +5.492020160e+01 +5.492020160e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +9.0000e+00
118 +3.535900160e+01 +3.535900160e+01 +3.758900160e+01 +3.758900160e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +7.0000e+00
148 +2.436220160e+01 +2.436220160e+01 +2.659220160e+01 +2.659220160e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +4.0000e+00
% function evaluation | noise-free fitness - Fopt (-1.308000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.244155352e+03 +1.244155352e+03 +1.231075352e+03 +1.231075352e+03 +2.2000e+01 +2.5000e+01 +5.0000e+00 +0.0000e+00 +3.0000e+00
7 +4.164577523e+02 +4.164577523e+02 +4.033777523e+02 +4.033777523e+02 +1.3000e+01 +1.0000e+01 +1.1000e+01 +4.0000e+00 +5.0000e+00
17 +3.544033523e+02 +3.544033523e+02 +3.413233523e+02 +3.413233523e+02 +9.0000e+00 +1.2000e+01 +1.0000e+01 +3.0000e+00 +4.0000e+00
37 +2.216305523e+02 +2.216305523e+02 +2.085505523e+02 +2.085505523e+02 +1.0000e+01 +7.0000e+00 +8.0000e+00 +1.0000e+00 +2.0000e+00
87 +9.982255232e+01 +9.982255232e+01 +8.674255232e+01 +8.674255232e+01 +9.0000e+00 +0.0000e+00 +3.0000e+00 +0.0000e+00 +0.0000e+00
127 +5.759375232e+01 +5.759375232e+01 +4.451375232e+01 +4.451375232e+01 +5.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
156 +3.775535232e+01 +3.775535232e+01 +2.467535232e+01 +2.467535232e+01 +3.0000e+00 +0.0000e+00 +0.0000e+00 +2.0000e+00 +1.0000e+00
208 +1.928975232e+01 +1.928975232e+01 +6.209752320e+00 +6.209752320e+00 +0.0000e+00 +0.0000e+00 +5.0000e+00 +5.0000e+00 +1.0000e+00
218 +9.788952320e+00 +9.788952320e+00 -3.291047680e+00 -3.291047680e+00 +0.0000e+00 +0.0000e+00 +4.0000e+00 +4.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (2.671600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.692413668e+03 +1.692413668e+03 +1.959573668e+03 +1.959573668e+03 +1.0000e+01 +9.0000e+00 +2.7000e+01 +1.2000e+01 +1.9000e+01
3 +1.454672868e+03 +1.454672868e+03 +1.721832868e+03 +1.721832868e+03 +1.4000e+01 +2.0000e+00 +2.3000e+01 +1.3000e+01 +1.8000e+01
6 +7.717192685e+02 +7.717192685e+02 +1.038879268e+03 +1.038879268e+03 +1.6000e+01 +0.0000e+00 +6.0000e+00 +1.4000e+01 +1.1000e+01
16 +6.041240685e+02 +6.041240685e+02 +8.712840685e+02 +8.712840685e+02 +1.2000e+01 +3.0000e+00 +5.0000e+00 +1.3000e+01 +1.0000e+01
46 +3.397880685e+02 +3.397880685e+02 +6.069480685e+02 +6.069480685e+02 +9.0000e+00 +0.0000e+00 +2.0000e+00 +1.0000e+01 +7.0000e+00
66 +2.340120685e+02 +2.340120685e+02 +5.011720685e+02 +5.011720685e+02 +0.0000e+00 +7.0000e+00 +0.0000e+00 +8.0000e+00 +5.0000e+00
86 +1.502968685e+02 +1.502968685e+02 +4.174568685e+02 +4.174568685e+02 +5.0000e+00 +0.0000e+00 +0.0000e+00 +6.0000e+00 +3.0000e+00
116 +8.740406848e+01 +8.740406848e+01 +3.545640685e+02 +3.545640685e+02 +0.0000e+00 +2.0000e+00 +0.0000e+00 +3.0000e+00 +0.0000e+00
136 +5.334646848e+01 +5.334646848e+01 +3.205064685e+02 +3.205064685e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.429189055e+03 +1.429189055e+03 +1.432899055e+03 +1.432899055e+03 +5.0000e+00 +9.0000e+00 +2.6000e+01 +1.0000e+01 +2.3000e+01
2 +7.248210547e+02 +7.248210547e+02 +7.285310547e+02 +7.285310547e+02 +1.3000e+01 +0.0000e+00 +1.6000e+01 +1.7000e+01 +7.0000e+00
12 +6.296306547e+02 +6.296306547e+02 +6.333406547e+02 +6.333406547e+02 +1.2000e+01 +0.0000e+00 +1.5000e+01 +1.6000e+01 +6.0000e+00
42 +3.783650547e+02 +3.783650547e+02 +3.820750547e+02 +3.820750547e+02 +6.0000e+00 +1.0000e+00 +1.2000e+01 +1.3000e+01 +3.0000e+00
82 +1.878946547e+02 +1.878946547e+02 +1.916046547e+02 +1.916046547e+02 +2.0000e+00 +0.0000e+00 +8.0000e+00 +9.0000e+00 +0.0000e+00
102 +1.349666547e+02 +1.349666547e+02 +1.386766547e+02 +1.386766547e+02 +0.0000e+00 +0.0000e+00 +6.0000e+00 +7.0000e+00 +0.0000e+00
122 +8.612505472e+01 +8.612505472e+01 +8.983505472e+01 +8.983505472e+01 +0.0000e+00 +0.0000e+00 +4.0000e+00 +5.0000e+00 +0.0000e+00
142 +5.328345472e+01 +5.328345472e+01 +5.699345472e+01 +5.699345472e+01 +0.0000e+00 +0.0000e+00 +2.0000e+00 +3.0000e+00 +0.0000e+00
162 +3.644185472e+01 +3.644185472e+01 +4.015185472e+01 +4.015185472e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (9.478000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.404426989e+02 +7.404426989e+02 +8.352226989e+02 +8.352226989e+02 +9.0000e+00 +1.8000e+01 +0.0000e+00 +1.1000e+01 +1.0000e+00
6 +5.254858989e+02 +5.254858989e+02 +6.202658989e+02 +6.202658989e+02 +7.0000e+00 +5.0000e+00 +1.4000e+01 +1.1000e+01 +1.3000e+01
26 +3.969642989e+02 +3.969642989e+02 +4.917442989e+02 +4.917442989e+02 +1.0000e+00 +7.0000e+00 +1.2000e+01 +9.0000e+00 +1.1000e+01
46 +2.407114989e+02 +2.407114989e+02 +3.354914989e+02 +3.354914989e+02 +1.0000e+00 +4.0000e+00 +1.0000e+01 +7.0000e+00 +9.0000e+00
66 +1.366314989e+02 +1.366314989e+02 +2.314114989e+02 +2.314114989e+02 +0.0000e+00 +2.0000e+00 +8.0000e+00 +5.0000e+00 +7.0000e+00
76 +8.798509888e+01 +8.798509888e+01 +1.827650989e+02 +1.827650989e+02 +1.0000e+00 +0.0000e+00 +7.0000e+00 +4.0000e+00 +6.0000e+00
96 +4.451629888e+01 +4.451629888e+01 +1.392962989e+02 +1.392962989e+02 +0.0000e+00 +0.0000e+00 +5.0000e+00 +2.0000e+00 +4.0000e+00
106 +3.134829888e+01 +3.134829888e+01 +1.261282989e+02 +1.261282989e+02 +0.0000e+00 +0.0000e+00 +4.0000e+00 +1.0000e+00 +3.0000e+00
116 +2.418029888e+01 +2.418029888e+01 +1.189602989e+02 +1.189602989e+02 +0.0000e+00 +0.0000e+00 +3.0000e+00 +0.0000e+00 +2.0000e+00
% function evaluation | noise-free fitness - Fopt (2.339200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.601114709e+03 +2.601114709e+03 +2.835034709e+03 +2.835034709e+03 +2.9000e+01 +5.0000e+00 +2.7000e+01 +3.0000e+00 +2.4000e+01
3 +1.258871509e+03 +1.258871509e+03 +1.492791509e+03 +1.492791509e+03 +1.0000e+00 +1.4000e+01 +2.6000e+01 +1.1000e+01 +5.0000e+00
23 +9.984603091e+02 +9.984603091e+02 +1.232380309e+03 +1.232380309e+03 +0.0000e+00 +1.1000e+01 +2.4000e+01 +9.0000e+00 +3.0000e+00
68 +5.307019091e+02 +5.307019091e+02 +7.646219091e+02 +7.646219091e+02 +1.0000e+01 +6.0000e+00 +3.0000e+00 +1.4000e+01 +0.0000e+00
88 +3.801707091e+02 +3.801707091e+02 +6.140907091e+02 +6.140907091e+02 +8.0000e+00 +4.0000e+00 +1.0000e+00 +1.2000e+01 +0.0000e+00
108 +2.339963091e+02 +2.339963091e+02 +4.679163091e+02 +4.679163091e+02 +2.0000e+00 +6.0000e+00 +0.0000e+00 +1.0000e+01 +0.0000e+00
128 +1.511643091e+02 +1.511643091e+02 +3.850843091e+02 +3.850843091e+02 +0.0000e+00 +4.0000e+00 +0.0000e+00 +8.0000e+00 +0.0000e+00
158 +9.157390912e+01 +9.157390912e+01 +3.254939091e+02 +3.254939091e+02 +1.0000e+00 +0.0000e+00 +0.0000e+00 +5.0000e+00 +0.0000e+00
178 +5.602990912e+01 +5.602990912e+01 +2.899499091e+02 +2.899499091e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +3.0000e+00 +0.0000e+00
