% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.020985576e+03 +3.020985576e+03 +3.100465576e+03 +3.100465576e+03 +2.8000e+01 +2.6000e+01 +2.3000e+01 +5.0000e+00 +2.8000e+01
2 +2.013838376e+03 +2.013838376e+03 +2.093318376e+03 +2.093318376e+03 +1.3000e+01 +9.0000e+00 +2.6000e+01 +3.0000e+01 +1.3000e+01
4 +1.188006376e+03 +1.188006376e+03 +1.267486376e+03 +1.267486376e+03 +1.8000e+01 +0.0000e+00 +1.4000e+01 +1.7000e+01 +1.8000e+01
5 +4.670015757e+02 +4.670015757e+02 +5.464815757e+02 +5.464815757e+02 +1.1000e+01 +1.0000e+01 +1.0000e+00 +8.0000e+00 +1.1000e+01
25 +3.649551757e+02 +3.649551757e+02 +4.444351757e+02 +4.444351757e+02 +1.0000e+01 +7.0000e+00 +7.0000e+00 +9.0000e+00 +7.0000e+00
52 +6.122237568e+01 +6.122237568e+01 +1.407023757e+02 +1.407023757e+02 +3.0000e+00 +3.0000e+00 +1.0000e+00 +3.0000e+00 +3.0000e+00
64 +1.282397568e+01 +1.282397568e+01 +9.230397568e+01 +9.230397568e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (3.944800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.980621316e+03 +2.980621316e+03 +3.375101316e+03 +3.375101316e+03 +2.9000e+01 +1.0000e+01 +2.9000e+01 +2.9000e+01 +6.0000e+00
3 +1.036835716e+03 +1.036835716e+03 +1.431315716e+03 +1.431315716e+03 +0.0000e+00 +2.8000e+01 +0.0000e+00 +0.0000e+00 +7.0000e+00
10 +3.569797165e+02 +3.569797165e+02 +7.514597165e+02 +7.514597165e+02 +6.0000e+00 +9.0000e+00 +6.0000e+00 +6.0000e+00 +5.0000e+00
23 +2.184117165e+02 +2.184117165e+02 +6.128917165e+02 +6.128917165e+02 +6.0000e+00 +0.0000e+00 +6.0000e+00 +0.0000e+00 +0.0000e+00
36 +5.400211648e+01 +5.400211648e+01 +4.484821165e+02 +4.484821165e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (-2.471100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.696967288e+03 +1.696967288e+03 +1.449857288e+03 +1.449857288e+03 +4.0000e+00 +4.0000e+00 +2.5000e+01 +1.7000e+01 +2.0000e+01
7 +1.381344888e+03 +1.381344888e+03 +1.134234888e+03 +1.134234888e+03 +1.9000e+01 +1.9000e+01 +1.0000e+00 +1.2000e+01 +1.3000e+01
10 +4.849928883e+02 +4.849928883e+02 +2.378828883e+02 +2.378828883e+02 +0.0000e+00 +0.0000e+00 +1.1000e+01 +1.0000e+01 +9.0000e+00
30 +2.452056883e+02 +2.452056883e+02 -1.904311680e+00 -1.904311680e+00 +0.0000e+00 +0.0000e+00 +9.0000e+00 +0.0000e+00 +8.0000e+00
32 +7.008888832e+01 +7.008888832e+01 -1.770211117e+02 -1.770211117e+02 +0.0000e+00 +0.0000e+00 +5.0000e+00 +0.0000e+00 +0.0000e+00
52 +3.817688832e+01 +3.817688832e+01 -2.089331117e+02 -2.089331117e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (-1.520400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.254069446e+03 +2.254069446e+03 +2.102029446e+03 +2.102029446e+03 +1.7000e+01 +1.7000e+01 +3.0000e+01 +2.2000e+01 +1.7000e+01
3 +1.488103046e+03 +1.488103046e+03 +1.336063046e+03 +1.336063046e+03 +1.9000e+01 +1.9000e+01 +1.3000e+01 +1.9000e+01 +1.9000e+01
8 +5.891142458e+02 +5.891142458e+02 +4.370742458e+02 +4.370742458e+02 +1.3000e+01 +1.3000e+01 +9.0000e+00 +3.0000e+00 +1.3000e+01
33 +2.088886458e+02 +2.088886458e+02 +5.684864576e+01 +5.684864576e+01 +7.0000e+00 +0.0000e+00 +7.0000e+00 +7.0000e+00 +7.0000e+00
46 +4.304064576e+01 +4.304064576e+01 -1.089993542e+02 -1.089993542e+02 +0.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +0.0000e+00
66 +3.016544576e+01 +3.016544576e+01 -1.218745542e+02 -1.218745542e+02 +1.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (-2.525000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.481758151e+03 +2.481758151e+03 +2.456508151e+03 +2.456508151e+03 +3.0000e+01 +3.0000e+00 +2.7000e+01 +2.9000e+01 +2.0000e+00
2 +7.596029510e+02 +7.596029510e+02 +7.343529510e+02 +7.343529510e+02 +1.8000e+01 +0.0000e+00 +1.6000e+01 +1.1000e+01 +1.2000e+01
15 +4.024093510e+02 +4.024093510e+02 +3.771593510e+02 +3.771593510e+02 +1.3000e+01 +1.0000e+00 +9.0000e+00 +1.2000e+01 +1.0000e+00
35 +2.755885510e+02 +2.755885510e+02 +2.503385510e+02 +2.503385510e+02 +8.0000e+00 +3.0000e+00 +0.0000e+00 +1.1000e+01 +1.2000e+01
55 +1.565005510e+02 +1.565005510e+02 +1.312505510e+02 +1.312505510e+02 +3.0000e+00 +8.0000e+00 +7.0000e+00 +2.0000e+00 +7.0000e+00
75 +6.488935104e+01 +6.488935104e+01 +3.963935104e+01 +3.963935104e+01 +6.0000e+00 +6.0000e+00 +1.0000e+00 +2.0000e+00 +6.0000e+00
95 +6.225095104e+01 +6.225095104e+01 +3.700095104e+01 +3.700095104e+01 +5.0000e+00 +0.0000e+00 +1.0000e+00 +5.0000e+00 +5.0000e+00
