% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.084034830e+04 +1.084034830e+04 +1.091982830e+04 +1.091982830e+04
4 +9.971797903e+03 +9.971797903e+03 +1.005127790e+04 +1.005127790e+04
% function evaluation | noise-free fitness - Fopt (3.944800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.075091064e+04 +1.075091064e+04 +1.114539064e+04 +1.114539064e+04
24 +8.351544237e+03 +8.351544237e+03 +8.746024237e+03 +8.746024237e+03
% function evaluation | noise-free fitness - Fopt (-2.471100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.593068328e+03 +9.593068328e+03 +9.345958328e+03 +9.345958328e+03
% function evaluation | noise-free fitness - Fopt (-1.520400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.841082849e+03 +8.841082849e+03 +8.689042849e+03 +8.689042849e+03
% function evaluation | noise-free fitness - Fopt (-2.525000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.416177581e+04 +1.416177581e+04 +1.413652581e+04 +1.413652581e+04
15 +9.395878205e+03 +9.395878205e+03 +9.370628205e+03 +9.370628205e+03
% function evaluation | noise-free fitness - Fopt (2.230000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.250930097e+04 +1.250930097e+04 +1.251153097e+04 +1.251153097e+04
25 +9.246363373e+03 +9.246363373e+03 +9.248593373e+03 +9.248593373e+03
% function evaluation | noise-free fitness - Fopt (-1.308000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.096747765e+04 +1.096747765e+04 +1.095439765e+04 +1.095439765e+04
14 +9.817778451e+03 +9.817778451e+03 +9.804698451e+03 +9.804698451e+03
% function evaluation | noise-free fitness - Fopt (2.671600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.135927324e+04 +1.135927324e+04 +1.162643324e+04 +1.162643324e+04
11 +9.561444438e+03 +9.561444438e+03 +9.828604438e+03 +9.828604438e+03
% function evaluation | noise-free fitness - Fopt (3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.213234705e+04 +1.213234705e+04 +1.213605705e+04 +1.213605705e+04
2 +9.877772650e+03 +9.877772650e+03 +9.881482650e+03 +9.881482650e+03
% function evaluation | noise-free fitness - Fopt (9.478000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.916608679e+03 +8.916608679e+03 +9.011388679e+03 +9.011388679e+03
% function evaluation | noise-free fitness - Fopt (2.339200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.282953388e+04 +1.282953388e+04 +1.306345388e+04 +1.306345388e+04
5 +9.839210683e+03 +9.839210683e+03 +1.007313068e+04 +1.007313068e+04
% function evaluation | noise-free fitness - Fopt (-6.092000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.262545973e+04 +1.262545973e+04 +1.256453973e+04 +1.256453973e+04
8 +9.502030934e+03 +9.502030934e+03 +9.441110934e+03 +9.441110934e+03
% function evaluation | noise-free fitness - Fopt (-1.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.710605217e+03 +8.710605217e+03 +8.691125217e+03 +8.691125217e+03
% function evaluation | noise-free fitness - Fopt (1.344700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.429187194e+04 +1.429187194e+04 +1.442634194e+04 +1.442634194e+04
42 +9.932740740e+03 +9.932740740e+03 +1.006721074e+04 +1.006721074e+04
% function evaluation | noise-free fitness - Fopt (4.453500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.417679988e+04 +1.417679988e+04 +1.462214988e+04 +1.462214988e+04
3 +9.121516682e+03 +9.121516682e+03 +9.566866682e+03 +9.566866682e+03
