% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
22 +2.252502996e+03 +2.252502996e+03 +2.005392996e+03 +2.005392996e+03 +1.7000e+01 +8.0000e+00 +6.0000e+00 +7.0000e+00 +9.0000e+00 +1.4000e+01 +8.0000e+00 +1.3000e+01 +6.0000e+00 +8.0000e+00 +3.0000e+00 +1.3000e+01 +6.0000e+00 +3.0000e+00 +0.0000e+00 +3.0000e+00 +2.8000e+01 +8.0000e+00 +9.0000e+00 +6.0000e+00
52 +9.285685958e+02 +9.285685958e+02 +6.814585958e+02 +6.814585958e+02 +1.0000e+00 +0.0000e+00 +1.7000e+01 +1.2000e+01 +1.0000e+00 +1.0000e+01 +6.0000e+00 +3.0000e+00 +3.0000e+00 +1.2000e+01 +7.0000e+00 +3.0000e+00 +3.0000e+00 +0.0000e+00 +6.0000e+00 +7.0000e+00 +1.0000e+00 +6.0000e+00 +1.0000e+00 +3.0000e+00
% function evaluation | noise-free fitness - Fopt (-1.520400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.272258435e+03 +6.272258435e+03 +6.120218435e+03 +6.120218435e+03 +2.7000e+01 +7.0000e+00 +1.5000e+01 +9.0000e+00 +2.1000e+01 +1.8000e+01 +1.2000e+01 +3.0000e+01 +2.7000e+01 +9.0000e+00 +5.0000e+00 +3.0000e+01 +1.4000e+01 +1.5000e+01 +0.0000e+00 +1.4000e+01 +2.1000e+01 +1.8000e+01 +1.2000e+01 +1.5000e+01
12 +3.606853635e+03 +3.606853635e+03 +3.454813635e+03 +3.454813635e+03 +2.4000e+01 +6.0000e+00 +0.0000e+00 +4.0000e+00 +1.4000e+01 +0.0000e+00 +2.0000e+01 +6.0000e+00 +2.4000e+01 +4.0000e+00 +1.2000e+01 +6.0000e+00 +1.6000e+01 +0.0000e+00 +2.1000e+01 +1.6000e+01 +1.4000e+01 +0.0000e+00 +2.0000e+01 +2.0000e+00
33 +2.324736835e+03 +2.324736835e+03 +2.172696835e+03 +2.172696835e+03 +1.9000e+01 +3.0000e+01 +6.0000e+00 +0.0000e+00 +2.0000e+00 +9.0000e+00 +0.0000e+00 +2.0000e+00 +1.9000e+01 +0.0000e+00 +2.0000e+00 +2.0000e+00 +1.0000e+01 +6.0000e+00 +7.0000e+00 +1.0000e+01 +2.0000e+00 +9.0000e+00 +0.0000e+00 +1.8000e+01
140 +1.325280835e+03 +1.325280835e+03 +1.173240835e+03 +1.173240835e+03 +4.0000e+00 +8.0000e+00 +1.2000e+01 +2.0000e+00 +2.0000e+00 +2.0000e+00 +4.0000e+00 +2.0000e+00 +4.0000e+00 +2.0000e+00 +2.7000e+01 +0.0000e+00 +3.0000e+00 +6.0000e+00 +2.0000e+00 +4.0000e+00 +0.0000e+00 +8.0000e+00 +6.0000e+00 +8.0000e+00
% function evaluation | noise-free fitness - Fopt (-2.525000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.538311628e+03 +4.538311628e+03 +4.513061628e+03 +4.513061628e+03 +6.0000e+00 +2.6000e+01 +1.9000e+01 +2.1000e+01 +6.0000e+00 +1.8000e+01 +1.5000e+01 +7.0000e+00 +2.8000e+01 +1.8000e+01 +1.8000e+01 +1.0000e+01 +3.0000e+00 +6.0000e+00 +1.8000e+01 +3.0000e+00 +3.0000e+00 +1.5000e+01 +6.0000e+00 +1.0000e+01
19 +2.724545228e+03 +2.724545228e+03 +2.699295228e+03 +2.699295228e+03 +6.0000e+00 +2.7000e+01 +1.0000e+01 +0.0000e+00 +7.0000e+00 +3.0000e+00 +0.0000e+00 +4.0000e+00 +1.3000e+01 +3.0000e+00 +3.0000e+00 +7.0000e+00 +1.5000e+01 +7.0000e+00 +3.0000e+00 +2.5000e+01 +1.5000e+01 +1.6000e+01 +7.0000e+00 +7.0000e+00
33 +1.576954828e+03 +1.576954828e+03 +1.551704828e+03 +1.551704828e+03 +1.0000e+00 +6.0000e+00 +0.0000e+00 +5.0000e+00 +2.0000e+00 +8.0000e+00 +0.0000e+00 +5.0000e+00 +0.0000e+00 +8.0000e+00 +8.0000e+00 +1.2000e+01 +5.0000e+00 +2.0000e+00 +8.0000e+00 +0.0000e+00 +5.0000e+00 +2.7000e+01 +2.0000e+00 +1.2000e+01
% function evaluation | noise-free fitness - Fopt (2.230000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.606518583e+03 +3.606518583e+03 +3.608748583e+03 +3.608748583e+03 +1.3000e+01 +4.0000e+00 +1.3000e+01 +2.7000e+01 +1.4000e+01 +1.3000e+01 +4.0000e+00 +1.3000e+01 +1.9000e+01 +1.7000e+01 +5.0000e+00 +2.0000e+00 +1.3000e+01 +1.9000e+01 +1.3000e+01 +2.0000e+00 +1.7000e+01 +5.0000e+00 +4.0000e+00 +1.3000e+01
31 +2.399369783e+03 +2.399369783e+03 +2.401599783e+03 +2.401599783e+03 +4.0000e+00 +5.0000e+00 +4.0000e+00 +0.0000e+00 +1.9000e+01 +4.0000e+00 +2.7000e+01 +6.0000e+00 +9.0000e+00 +2.4000e+01 +0.0000e+00 +4.0000e+00 +1.0000e+01 +9.0000e+00 +1.0000e+01 +7.0000e+00 +0.0000e+00 +0.0000e+00 +5.0000e+00 +4.0000e+00
% function evaluation | noise-free fitness - Fopt (-1.308000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.346630547e+03 +6.346630547e+03 +6.333550547e+03 +6.333550547e+03 +2.8000e+01 +3.0000e+01 +2.7000e+01 +2.3000e+01 +2.3000e+01 +6.0000e+00 +0.0000e+00 +0.0000e+00 +3.0000e+00 +2.3000e+01 +1.0000e+00 +6.0000e+00 +9.0000e+00 +1.6000e+01 +3.0000e+00 +2.2000e+01 +2.3000e+01 +2.8000e+01 +1.0000e+00 +3.0000e+00
2 +4.616414547e+03 +4.616414547e+03 +4.603334547e+03 +4.603334547e+03 +2.7000e+01 +3.0000e+00 +1.4000e+01 +2.1000e+01 +2.1000e+01 +1.0000e+01 +2.2000e+01 +2.2000e+01 +5.0000e+00 +6.0000e+00 +1.7000e+01 +1.0000e+01 +1.6000e+01 +1.5000e+01 +2.0000e+00 +1.2000e+01 +2.1000e+01 +3.0000e+00 +1.7000e+01 +5.0000e+00
3 +3.346000147e+03 +3.346000147e+03 +3.332920147e+03 +3.332920147e+03 +2.0000e+00 +1.7000e+01 +9.0000e+00 +1.5000e+01 +1.5000e+01 +4.0000e+00 +2.0000e+00 +2.0000e+00 +1.0000e+01 +7.0000e+00 +1.9000e+01 +4.0000e+00 +1.1000e+01 +9.0000e+00 +2.4000e+01 +1.7000e+01 +1.5000e+01 +1.8000e+01 +1.9000e+01 +1.0000e+01
% function evaluation | noise-free fitness - Fopt (2.671600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.181427384e+03 +8.181427384e+03 +8.448587384e+03 +8.448587384e+03 +1.7000e+01 +2.0000e+00 +3.0000e+01 +2.6000e+01 +2.6000e+01 +1.5000e+01 +2.6000e+01 +2.0000e+01 +1.0000e+01 +2.5000e+01 +1.0000e+00 +2.0000e+01 +2.6000e+01 +1.0000e+01 +1.1000e+01 +1.4000e+01 +2.8000e+01 +2.6000e+01 +1.0000e+00 +1.4000e+01
4 +3.336988984e+03 +3.336988984e+03 +3.604148984e+03 +3.604148984e+03 +1.3000e+01 +8.0000e+00 +2.0000e+01 +4.0000e+00 +4.0000e+00 +2.7000e+01 +4.0000e+00 +1.5000e+01 +9.0000e+00 +4.0000e+00 +9.0000e+00 +1.5000e+01 +4.0000e+00 +9.0000e+00 +9.0000e+00 +2.0000e+00 +1.8000e+01 +4.0000e+00 +9.0000e+00 +2.0000e+00
9 +2.309348984e+03 +2.309348984e+03 +2.576508984e+03 +2.576508984e+03 +0.0000e+00 +5.0000e+00 +9.0000e+00 +1.4000e+01 +1.4000e+01 +5.0000e+00 +1.4000e+01 +1.0000e+01 +1.1000e+01 +1.2000e+01 +4.0000e+00 +1.0000e+01 +1.4000e+01 +1.1000e+01 +8.0000e+00 +9.0000e+00 +8.0000e+00 +1.4000e+01 +4.0000e+00 +9.0000e+00
% function evaluation | noise-free fitness - Fopt (3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.295556509e+03 +5.295556509e+03 +5.299266509e+03 +5.299266509e+03 +3.0000e+00 +1.6000e+01 +1.5000e+01 +0.0000e+00 +8.0000e+00 +2.6000e+01 +8.0000e+00 +2.6000e+01 +2.6000e+01 +5.0000e+00 +1.5000e+01 +1.0000e+01 +1.3000e+01 +0.0000e+00 +0.0000e+00 +2.6000e+01 +0.0000e+00 +1.4000e+01 +2.5000e+01 +1.5000e+01
2 +2.970519709e+03 +2.970519709e+03 +2.974229709e+03 +2.974229709e+03 +1.4000e+01 +0.0000e+00 +6.0000e+00 +1.6000e+01 +6.0000e+00 +3.0000e+01 +6.0000e+00 +1.2000e+01 +8.0000e+00 +7.0000e+00 +6.0000e+00 +1.5000e+01 +1.0000e+00 +1.6000e+01 +1.6000e+01 +1.2000e+01 +0.0000e+00 +2.0000e+00 +9.0000e+00 +6.0000e+00
168 +1.399102109e+03 +1.399102109e+03 +1.402812109e+03 +1.402812109e+03 +5.0000e+00 +7.0000e+00 +2.0000e+00 +4.0000e+00 +4.0000e+00 +1.5000e+01 +0.0000e+00 +0.0000e+00 +1.5000e+01 +3.0000e+00 +0.0000e+00 +6.0000e+00 +5.0000e+00 +0.0000e+00 +1.2000e+01 +5.0000e+00 +3.0000e+00 +1.6000e+01 +7.0000e+00 +5.0000e+00
% function evaluation | noise-free fitness - Fopt (9.478000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.421237433e+03 +7.421237433e+03 +7.516017433e+03 +7.516017433e+03 +2.8000e+01 +2.2000e+01 +2.4000e+01 +2.0000e+00 +1.7000e+01 +2.4000e+01 +1.4000e+01 +2.9000e+01 +1.4000e+01 +5.0000e+00 +1.4000e+01 +1.7000e+01 +2.9000e+01 +1.6000e+01 +1.0000e+01 +1.9000e+01 +2.6000e+01 +1.6000e+01 +2.8000e+01 +5.0000e+00
2 +5.493970233e+03 +5.493970233e+03 +5.588750233e+03 +5.588750233e+03 +3.0000e+00 +2.9000e+01 +1.6000e+01 +4.0000e+00 +2.6000e+01 +1.6000e+01 +2.0000e+01 +1.5000e+01 +2.0000e+01 +1.3000e+01 +2.0000e+01 +2.6000e+01 +1.5000e+01 +1.3000e+01 +1.4000e+01 +8.0000e+00 +1.0000e+01 +1.3000e+01 +3.0000e+00 +2.0000e+01
16 +3.360690233e+03 +3.360690233e+03 +3.455470233e+03 +3.455470233e+03 +5.0000e+00 +1.9000e+01 +1.0000e+00 +3.0000e+00 +0.0000e+00 +1.0000e+00 +2.3000e+01 +9.0000e+00 +2.3000e+01 +1.2000e+01 +2.3000e+01 +0.0000e+00 +9.0000e+00 +1.2000e+01 +9.0000e+00 +1.0000e+00 +3.0000e+01 +1.2000e+01 +5.0000e+00 +6.0000e+00
125 +2.420776633e+03 +2.420776633e+03 +2.515556633e+03 +2.515556633e+03 +1.3000e+01 +0.0000e+00 +0.0000e+00 +2.4000e+01 +2.0000e+00 +4.0000e+00 +8.0000e+00 +0.0000e+00 +8.0000e+00 +1.3000e+01 +2.0000e+00 +4.0000e+00 +1.0000e+00 +1.8000e+01 +0.0000e+00 +1.0000e+00 +4.0000e+00 +1.8000e+01 +9.0000e+00 +2.2000e+01
% function evaluation | noise-free fitness - Fopt (2.339200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.775022220e+03 +3.775022220e+03 +4.008942220e+03 +4.008942220e+03 +3.0000e+01 +2.2000e+01 +5.0000e+00 +1.3000e+01 +2.2000e+01 +1.3000e+01 +0.0000e+00 +0.0000e+00 +5.0000e+00 +5.0000e+00 +0.0000e+00 +9.0000e+00 +0.0000e+00 +1.8000e+01 +1.3000e+01 +1.0000e+00 +1.3000e+01 +0.0000e+00 +9.0000e+00 +2.1000e+01
27 +1.864908620e+03 +1.864908620e+03 +2.098828620e+03 +2.098828620e+03 +8.0000e+00 +3.0000e+00 +1.5000e+01 +2.0000e+00 +0.0000e+00 +2.0000e+00 +5.0000e+00 +7.0000e+00 +1.5000e+01 +2.2000e+01 +7.0000e+00 +5.0000e+00 +5.0000e+00 +1.4000e+01 +1.0000e+01 +6.0000e+00 +2.0000e+00 +5.0000e+00 +5.0000e+00 +1.4000e+01
% function evaluation | noise-free fitness - Fopt (-6.092000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.528874036e+03 +3.528874036e+03 +3.467954036e+03 +3.467954036e+03 +3.0000e+00 +3.0000e+00 +2.1000e+01 +1.0000e+01 +1.1000e+01 +0.0000e+00 +1.2000e+01 +2.1000e+01 +1.2000e+01 +2.3000e+01 +5.0000e+00 +3.0000e+00 +2.0000e+01 +0.0000e+00 +1.0000e+01 +2.0000e+01 +7.0000e+00 +3.0000e+00 +1.1000e+01 +1.0000e+01
9 +1.998010036e+03 +1.998010036e+03 +1.937090036e+03 +1.937090036e+03 +5.0000e+00 +5.0000e+00 +1.4000e+01 +1.0000e+00 +5.0000e+00 +3.0000e+00 +1.3000e+01 +1.4000e+01 +1.3000e+01 +1.2000e+01 +1.9000e+01 +1.1000e+01 +1.0000e+01 +3.0000e+00 +1.0000e+00 +1.0000e+01 +1.2000e+01 +5.0000e+00 +2.0000e+00 +1.0000e+00
% function evaluation | noise-free fitness - Fopt (-1.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.111788172e+03 +7.111788172e+03 +7.092308172e+03 +7.092308172e+03 +2.2000e+01 +1.0000e+01 +6.0000e+00 +2.4000e+01 +2.4000e+01 +1.3000e+01 +7.0000e+00 +8.0000e+00 +6.0000e+00 +6.0000e+00 +2.4000e+01 +2.6000e+01 +2.5000e+01 +6.0000e+00 +2.9000e+01 +2.5000e+01 +1.3000e+01 +1.9000e+01 +2.5000e+01 +2.3000e+01
2 +5.958194572e+03 +5.958194572e+03 +5.938714572e+03 +5.938714572e+03 +2.7000e+01 +1.9000e+01 +1.7000e+01 +1.0000e+01 +1.0000e+01 +1.1000e+01 +1.8000e+01 +1.8000e+01 +1.3000e+01 +1.7000e+01 +1.0000e+01 +1.9000e+01 +1.2000e+01 +1.7000e+01 +2.1000e+01 +1.2000e+01 +1.1000e+01 +6.0000e+00 +2.5000e+01 +3.0000e+01
6 +3.615677772e+03 +3.615677772e+03 +3.596197772e+03 +3.596197772e+03 +1.4000e+01 +2.6000e+01 +4.0000e+00 +4.0000e+00 +4.0000e+00 +2.0000e+00 +1.0000e+01 +0.0000e+00 +1.0000e+01 +4.0000e+00 +4.0000e+00 +1.0000e+01 +1.0000e+01 +4.0000e+00 +3.0000e+01 +1.0000e+01 +2.0000e+00 +2.3000e+01 +3.0000e+01 +0.0000e+00
73 +1.714357772e+03 +1.714357772e+03 +1.694877772e+03 +1.694877772e+03 +1.1000e+01 +1.0000e+01 +1.0000e+01 +8.0000e+00 +8.0000e+00 +0.0000e+00 +2.0000e+00 +2.1000e+01 +6.0000e+00 +1.0000e+01 +8.0000e+00 +1.0000e+01 +6.0000e+00 +1.0000e+01 +9.0000e+00 +6.0000e+00 +0.0000e+00 +6.0000e+00 +1.0000e+00 +1.5000e+01
% function evaluation | noise-free fitness - Fopt (1.344700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.361415066e+03 +6.361415066e+03 +6.495885066e+03 +6.495885066e+03 +2.2000e+01 +2.6000e+01 +1.1000e+01 +2.5000e+01 +2.2000e+01 +2.5000e+01 +1.7000e+01 +5.0000e+00 +5.0000e+00 +3.0000e+00 +1.4000e+01 +2.2000e+01 +1.0000e+01 +5.0000e+00 +1.3000e+01 +4.0000e+00 +2.2000e+01 +2.5000e+01 +1.1000e+01 +1.3000e+01
3 +5.522757466e+03 +5.522757466e+03 +5.657227466e+03 +5.657227466e+03 +4.0000e+00 +6.0000e+00 +1.7000e+01 +1.1000e+01 +4.0000e+00 +1.1000e+01 +1.6000e+01 +2.0000e+01 +2.0000e+01 +7.0000e+00 +2.0000e+00 +6.0000e+00 +1.9000e+01 +2.0000e+01 +2.9000e+01 +1.3000e+01 +4.0000e+00 +1.1000e+01 +1.7000e+01 +2.9000e+01
7 +3.555783066e+03 +3.555783066e+03 +3.690253066e+03 +3.690253066e+03 +2.3000e+01 +1.3000e+01 +1.6000e+01 +0.0000e+00 +7.0000e+00 +0.0000e+00 +1.8000e+01 +1.9000e+01 +1.9000e+01 +4.0000e+00 +6.0000e+00 +6.0000e+00 +1.2000e+01 +1.9000e+01 +2.0000e+00 +9.0000e+00 +7.0000e+00 +0.0000e+00 +1.6000e+01 +2.0000e+00
67 +2.296666266e+03 +2.296666266e+03 +2.431136266e+03 +2.431136266e+03 +1.6000e+01 +1.4000e+01 +5.0000e+00 +5.0000e+00 +0.0000e+00 +5.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.6000e+01 +1.0000e+00 +2.7000e+01 +7.0000e+00 +0.0000e+00 +3.0000e+00 +1.9000e+01 +0.0000e+00 +5.0000e+00 +5.0000e+00 +3.0000e+00
% function evaluation | noise-free fitness - Fopt (4.453500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.271978745e+03 +5.271978745e+03 +5.717328745e+03 +5.717328745e+03 +2.3000e+01 +7.0000e+00 +2.6000e+01 +7.0000e+00 +1.0000e+00 +9.0000e+00 +2.9000e+01 +1.0000e+00 +0.0000e+00 +2.9000e+01 +9.0000e+00 +7.0000e+00 +0.0000e+00 +1.1000e+01 +2.3000e+01 +7.0000e+00 +2.3000e+01 +9.0000e+00 +1.9000e+01 +1.0000e+00
6 +3.408794745e+03 +3.408794745e+03 +3.854144745e+03 +3.854144745e+03 +0.0000e+00 +1.1000e+01 +1.6000e+01 +1.1000e+01 +1.8000e+01 +7.0000e+00 +6.0000e+00 +1.8000e+01 +4.0000e+00 +1.9000e+01 +4.0000e+00 +2.2000e+01 +4.0000e+00 +1.1000e+01 +1.3000e+01 +2.2000e+01 +0.0000e+00 +4.0000e+00 +2.3000e+01 +1.8000e+01
124 +2.107581945e+03 +2.107581945e+03 +2.552931945e+03 +2.552931945e+03 +8.0000e+00 +0.0000e+00 +1.3000e+01 +0.0000e+00 +1.3000e+01 +4.0000e+00 +0.0000e+00 +2.2000e+01 +3.0000e+00 +3.0000e+00 +0.0000e+00 +4.0000e+00 +1.4000e+01 +1.7000e+01 +7.0000e+00 +0.0000e+00 +3.0000e+00 +0.0000e+00 +0.0000e+00 +2.7000e+01
